Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2021-04-13,112.31434631347656,112.76471715502049,111.74740129934294,112.14297049692215,25682000
2021-04-14,111.69060516357422,112.9619971900941,111.39717425723353,112.9619971900941,21002000
2021-04-15,113.84978485107422,114.38534950155716,112.15194486886276,112.6889994794816,29174000
2021-04-16,113.72523498535156,114.29766093867127,113.13587213844484,114.04856393280973,26282000
2021-04-19,114.07447052001953,114.78838186688787,113.0990103588193,113.0990103588193,30290000
2021-04-20,113.5389175415039,114.53480387516859,112.44837312632546,114.45957609050265,22288000
2021-04-21,113.50603485107422,113.58823351736392,111.83558432610454,113.19217019429358,23204000
2021-04-22,112.21919250488281,114.03062664984077,111.61139522667875,113.35905756075978,24146000
2021-04-23,114.58113098144531,114.8895147100469,112.65411847092193,112.94057850111626,29066000
2021-04-26,115.07933044433594,115.80669706509309,114.45110698869605,114.80980729457114,32038000
2021-04-27,114.13525390625,115.50378985999158,113.89511946951139,115.46293758663589,44386000
2021-04-28,117.52596282958984,121.1298950633469,117.23601355179915,119.19291651533729,81106000
2021-04-29,119.20587158203125,119.7738124548785,118.26378347678457,119.03001067597394,41234000
2021-04-30,117.24996185302734,118.66233759698787,116.90421509270777,117.97333747895604,44856000
2021-05-03,116.7308349609375,118.64738727207323,116.35320611160176,117.81839175557107,28242000
2021-05-04,114.92488861083984,115.82960607841663,112.42644594452452,115.25967352737906,44818000
2021-05-05,115.3204574584961,116.3283014483051,114.9971285118413,116.01095514761973,26636000
2021-05-06,116.44537353515625,116.44537353515625,114.23787606854714,114.89997327178848,25190000
2021-05-07,117.17173767089844,118.13425188151923,116.88428180149477,117.76758486917417,28898000
2021-05-10,114.17361450195312,116.1290275242415,113.81441248301603,115.98653868476471,30914000
2021-05-11,113.09302520751953,113.60218105528583,111.29255288711725,111.74840465287846,34186000
2021-05-12,109.6151351928711,111.99302033670635,109.28483535815145,110.90745515149418,46376000
2021-05-13,111.04944610595703,111.56756455503776,109.9374720992346,110.90396973874519,33204000
2021-05-14,113.50752258300781,113.8233789149502,112.09364929698383,112.51910891638579,31996000
2021-05-17,114.03262329101562,114.07546724640189,112.36815538903663,112.76969964230365,21598000
2021-05-18,112.71489715576172,114.96723792984369,112.70094778430196,114.70169815084596,22204000
2021-05-19,113.16476440429688,113.33863362430941,110.87008903639969,111.01904703596884,23684000
2021-05-20,114.93087005615234,115.18245286035571,113.7636003426539,114.13625000710029,32352000
2021-05-21,114.29218292236328,115.52571789476706,114.05155435717194,115.45198007072094,40632000
2021-05-24,117.62560272216797,117.8502826300026,115.18046410277039,115.3264345855908,31832000
2021-05-25,117.71676635742188,118.76944595623357,117.32468640430395,118.17161467963638,22440000
2021-05-26,118.58561706542969,119.01804756536346,117.89561352112118,117.8986010430773,21572000
2021-05-27,117.70730590820312,119.02104023837518,117.38746620280405,119.02104023837518,35224000
2021-05-28,117.41685485839844,118.37438229281668,117.21758029372839,118.29218362539557,21482000
2021-06-01,118.62895965576172,118.85464300235402,117.288816549542,118.29317889914864,23354000
2021-06-02,118.10137176513672,119.24970526156596,117.19315749386112,119.026013606158,21158000
2021-06-03,116.95503234863281,117.42532763636449,116.0552940486725,116.86286766902757,18696000
2021-06-04,119.24622344970703,119.51823999984255,117.69385222026358,118.03561562917264,24458000
2021-06-07,119.68113708496094,119.79124208938643,118.61998908214694,119.04046188004686,24120000
2021-06-08,119.48883819580078,120.53903199374771,119.3065005306719,120.16489237627718,24240000
2021-06-09,119.96212768554688,120.20822955860301,119.41211957041261,120.13599690283668,17942000
2021-06-10,121.31671905517578,121.36006473182732,119.75488355948265,119.91131416876631,25904000
2021-06-11,121.07111358642578,121.64502951279974,120.51113943004229,121.55934160040471,21958000
2021-06-14,122.00322723388672,122.00372135329049,120.4633079129631,121.17372998618939,22098000
2021-06-15,120.9809341430664,122.33203145695492,120.61874461427762,122.00770667877788,21562000
2021-06-16,120.33626556396484,121.4457460653678,119.03847235757074,121.1328772619074,26472000
2021-06-17,121.30376434326172,122.07994993979183,120.06475608698388,120.2615448489189,25842000
2021-06-18,119.67716217041016,121.16376988101334,119.58150825101744,120.92862224622236,46116000
2021-06-21,121.37251281738281,121.5593355667169,119.46542473262765,120.06525529329481,27414000
2021-06-22,121.88864135742188,121.95789409471352,120.62672117126523,121.31024036704765,22390000
2021-06-23,121.68587493896484,122.65087494348631,121.39443570896914,121.65249527234397,19148000
2021-06-24,122.05752563476562,122.61101537845953,121.85825108262729,122.25680018690396,21362000
2021-06-25,122.06600189208984,122.19005627617618,121.12591307154808,121.5593394311943,34594000
2021-06-28,122.0934066772461,122.34150784390943,120.9669892193709,122.23538619404515,28526000
2021-06-29,121.83084869384766,122.57664972076277,121.25145187942462,122.22741372596614,23108000
2021-06-30,121.64851379394531,121.81541212963481,120.91616800193192,121.55385571715162,24474000
2021-07-01,122.00224304199219,122.14422256484328,121.0925387254495,121.28533653337098,18110000
2021-07-02,124.8050765991211,124.95104708441207,122.61501759847599,122.70519059589924,25982000
2021-07-06,125.73421478271484,125.9713541129138,124.13251515990383,125.19466674295843,26404000
2021-07-07,126.01717376708984,126.82424560699673,125.6973340734699,126.70269223196743,24060000
2021-07-08,124.59234619140625,125.14185262043554,123.57404204259987,123.57802540547527,23790000
2021-07-09,125.06512451171875,125.28034011671875,124.10161448780812,124.57340729248173,18632000
2021-07-12,126.5168685913086,126.61053082848238,125.15729519677421,125.72224854003221,17668000
2021-07-13,126.88154602050781,127.59495565583835,126.21695538501842,126.57963904780594,19240000
2021-07-14,127.7738037109375,128.85937643254474,127.45246646187543,127.49581213607647,23742000
2021-07-15,126.54624938964844,128.23512666798587,126.07296663175907,128.18431599075473,24218000
2021-07-16,126.51139068603516,127.34985055293852,125.69784204050538,127.20188838851513,20424000
2021-07-19,124.1280288696289,125.74915107299049,123.05889887533583,125.6340668586888,27968000
2021-07-20,125.7536392211914,126.58412475857085,123.90135270341086,125.07409576815407,26312000
2021-07-21,127.08830261230469,127.13512993141451,125.56830759877757,125.6779108921096,20746000
2021-07-22,127.95763397216797,128.0189199827993,127.03847304392843,127.38222811720419,14302000
2021-07-23,132.5345458984375,132.91716155671864,129.33166392864507,129.95937801445345,41506000
2021-07-26,133.55087280273438,133.7521390487209,131.82362892844895,132.84692745937272,30572000
2021-07-27,131.42356872558594,133.91355044141807,129.63406588377933,133.7655882856649,54710000
2021-07-28,135.60243225097656,137.79747808975895,134.7888835806072,135.81964716134036,95130000
2021-07-29,135.28707885742188,136.16738687452755,135.0534287718123,135.65823098456275,31716000
2021-07-30,134.2398681640625,134.8157833421163,133.77007463180635,134.54725604869535,25576000
2021-08-02,134.36741638183594,134.84767005835357,133.31074578630435,134.62896519775126,21634000
2021-08-03,135.14012145996094,135.24174282823182,132.83796568423568,134.64689901710094,20762000
2021-08-04,134.63743591308594,135.15954531485795,134.0012381344205,134.8606258614862,19676000
2021-08-05,135.7593536376953,135.85750855812594,134.3589280063779,135.1904169466429,17870000
2021-08-06,135.24819946289062,135.97955696912706,134.72162023395956,135.5506157309047,20488000
2021-08-09,136.41847229003906,136.68850476469765,134.85065410304122,135.45148814200485,17760000
2021-08-10,136.3128662109375,137.27487874765453,135.871959635437,136.8459222607176,19414000
2021-08-11,135.78677368164062,137.18519250849718,135.77929347351906,136.68601024578308,15352000
2021-08-12,136.69845581054688,136.80407573625112,134.936349953469,135.4843511917133,16506000
2021-08-13,137.2300262451172,137.358573315832,136.53804618875844,136.75425764856152,15948000
2021-08-16,137.8099365234375,137.86275409429717,134.8103120385983,137.0282699228017,22384000
2021-08-17,136.16787719726562,137.76608743563514,135.59047205616216,137.2524465043844,21716000
2021-08-18,134.95977783203125,136.60930065435525,134.83273591578313,136.00697662419708,19258000
2021-08-19,135.18991088867188,135.85998239879683,133.765083406021,133.94991446695605,21782000
2021-08-20,136.93312072753906,137.05716751688817,134.76148851728402,135.50877958115066,31194000
2021-08-23,139.5356903076172,140.36567418925966,137.11047591549757,137.47116792714942,28454000
2021-08-24,140.7512664794922,141.5668067613832,139.83159623375502,140.10360516690898,19268000
2021-08-25,141.56581115722656,141.6759161710867,140.86536264941796,141.11345621696415,15848000
2021-08-26,140.92962646484375,141.9030873487792,140.8464167531898,141.2380025988611,20610000
2021-08-27,143.48385620117188,143.99051865072698,140.98590770006297,141.1408483459269,28780000
2021-08-30,144.0682373046875,145.44325759375565,143.64227596635465,143.87841943307077,24434000
2021-08-31,144.17483520507812,144.647122104892,143.7598509490126,144.622720209637,22448000
2021-09-01,144.69097900390625,145.7257258564105,144.36017746381918,144.47625751522853,21936000
2021-09-02,142.76943969726562,144.99387392370076,142.66780314173099,144.69147286317957,32342000
2021-09-03,143.22030639648438,143.6343024236204,141.88613844315105,142.5636901489651,19850000
2021-09-07,143.75936889648438,144.04284141939866,143.10025917198024,143.31498067592867,20124000
2021-09-08,143.17198181152344,143.87842053577396,142.48348342289364,143.57951629992405,18344000
2021-09-09,143.02252197265625,143.78924322393638,142.66034006410985,143.32093967482018,15314000
2021-09-10,140.36715698242188,144.1957764935622,140.22965495774272,143.69159226728954,36840000
2021-09-13,141.8184051513672,142.43366746913202,140.73981083958526,141.43677770651655,22094000
2021-09-14,142.02963256835938,142.84518811573292,141.23800760581798,142.47900759751042,19674000
2021-09-15,143.90782165527344,143.928741910643,140.83695318139684,142.25580564640651,27408000
2021-09-16,143.09127807617188,143.7787882133272,141.88714709734165,143.43054806092687,26190000
2021-09-17,140.29144287109375,142.9318651671126,139.9626329845503,142.51388572470947,53384000
2021-09-20,138.21844482421875,138.4979339731591,135.82961307424304,137.66246165022108,46518000
2021-09-21,138.53082275390625,139.50578881343628,137.77854492045785,139.24472651193784,25332000
2021-09-22,139.77679443359375,140.3781149795771,138.0510557030059,138.80084013439108,25056000
2021-09-23,140.7059326171875,141.18469632618687,139.89437567775664,140.47825759202823,20952000
2021-09-24,141.70132446289062,141.8164162845254,139.73445540328063,140.03088145961,22984000
2021-09-27,140.5624542236328,141.4258252775578,139.56158113910755,140.2959186090316,21882000
2021-09-28,135.33938598632812,138.59408220929217,134.871082402692,138.15417908972435,45772000
2021-09-29,133.8682098388672,136.6556057586618,133.38147942996824,136.4852181878325,30848000
2021-09-30,133.1931610107422,135.05292011764217,133.0735993124789,133.77655641839215,37996000
2021-10-01,136.0498046875,136.41598518000123,133.5887251341205,133.96186890939381,35360000
2021-10-04,133.17672729492188,135.4694110655099,130.57665562480105,135.4694110655099,51202000
2021-10-05,135.53167724609375,136.72884494534537,133.55684162099922,133.55684162099922,32404000
2021-10-06,137.068115234375,137.2524445785351,134.06400607552172,134.2632806312712,24364000
2021-10-07,138.7221221923828,139.5361725075919,138.1501903850964,138.39031721172944,25110000
2021-10-08,139.28060913085938,139.824125312018,138.71465232525279,139.07285091061453,26526000
2021-10-11,138.4122314453125,140.20374104102797,138.35742220440957,138.7888720347405,17954000
2021-10-12,135.95614624023438,139.00309929245716,135.26962435212994,138.97618878992267,36332000
2021-10-13,137.08505249023438,137.5015419382129,136.02588853486372,136.90619646825806,19654000
2021-10-14,140.6411590576172,140.82697835916224,138.32355663005825,138.97021448905156,31894000
2021-10-15,140.8573760986328,141.2061179827892,140.2465988856145,141.10299145910653,30274000
2021-10-18,142.2622833251953,142.28022366058383,140.5599583482601,140.56693683465275,20396000
2021-10-19,142.71963500976562,143.14360469415246,142.08494238822033,142.86958885747083,20164000
2021-10-20,141.25692749023438,143.0275169927179,140.86584337602682,142.8202605045603,23288000
2021-10-21,141.37350463867188,141.64253364673675,139.99250933550397,141.25692286789814,26292000
2021-10-22,137.06961059570312,140.0752098330497,135.56456843501937,138.6473871358995,50588000
2021-10-25,136.95054626464844,137.50154262001945,134.9348431440091,137.05317106525422,34412000
2021-10-26,138.80532836914062,139.57702131357337,137.80495694534122,138.76049273084183,49236000
2021-10-27,145.68934631347656,148.11305501108387,138.90145375583768,138.90145375583768,85782000
2021-10-28,145.3221893310547,146.6264669117425,144.104603099465,146.60305325379596,36206000
2021-10-29,147.51126098632812,147.7065521801531,144.1270295572053,144.5539791333044,43320000
2021-11-01,142.9786834716797,147.51126369246262,142.70816449344113,147.51126369246262,46924000
2021-11-02,144.9071807861328,146.0794295885911,143.81414312021667,144.05726505581075,33482000
2021-11-03,146.06849670410156,146.1392394014242,144.06874219700023,145.37350633659418,27494000
2021-11-04,147.73196411132812,149.1926723694144,145.779538603533,146.59308724096792,38412000
2021-11-05,148.31436157226562,149.78452657053217,147.66172860451456,148.63070444511646,38354000
2021-11-08,148.49270629882812,150.07098453053808,147.89436569436276,149.2838294941872,23052000
2021-11-09,148.380615234375,149.2933070445316,146.7131521856348,148.69397817850614,19530000
2021-11-10,145.36654663085938,147.53519903786298,144.0154567205903,146.96725050087457,29970000
2021-11-11,145.239990234375,147.00261306187474,145.07458945686048,145.96038595465913,16518000
2021-11-12,148.14097595214844,148.31236698092147,144.88577790313937,146.0859256037768,22360000
2021-11-15,147.91580200195312,149.00934158996543,147.0419707334131,148.3626836457321,23508000
2021-11-16,147.34188842773438,148.22517635135688,146.78041669908438,147.6143991037247,18904000
2021-11-17,147.5122528076172,148.0228986220428,146.70817607591962,147.49282251164448,19594000
2021-11-18,149.29730224609375,150.03662660956687,147.3503650902725,147.70607029730994,35608000
2021-11-19,148.38858032226562,150.42122041688864,148.36118330033113,149.43378735163904,33682000
2021-11-22,145.7735595703125,149.28831460223827,145.61962236738555,148.7931157245559,30594000
2021-11-23,145.25543212890625,146.1302667468676,143.59446112834945,145.62509426375118,27218000
2021-11-24,145.59222412109375,145.72125771780262,143.85154007245524,144.9480595801537,18040000
2021-11-26,141.66943359375,144.0353533712897,141.33016360155258,143.82710864428418,30470000
2021-11-29,145.00485229492188,145.76908022052288,143.37375643405665,143.479878085286,32596000
2021-11-30,141.38497924804688,145.47265451139563,141.0900431567815,144.48473491377032,42068000
2021-12-01,140.54202270507812,145.42332966480942,140.4030307121987,143.47987435242788,34020000
2021-12-02,142.44960021972656,143.34485331536519,139.70802824831085,140.73979512605902,29194000
2021-12-03,141.4886016845703,143.8784371086145,139.7942432157484,143.16203989520787,41230000
2021-12-06,142.63792419433594,143.33289935720407,139.64377336248802,142.52383582124932,30618000
2021-12-07,146.737548828125,146.9981093728695,144.7029173133373,145.07058773308032,32240000
2021-12-08,147.65126037597656,147.8570269279614,145.87720422961155,147.06339503690117,24270000
2021-12-09,147.10523986816406,148.56146305841114,146.5836321880292,147.05791082804922,23270000
2021-12-10,147.4669189453125,148.43939159848796,146.17410486346097,148.16289756802271,24458000
2021-12-13,145.29978942871094,147.43554088789833,144.99189980486057,147.2477146860788,27070000
2021-12-14,143.38722229003906,143.95815073440383,140.70494414399724,143.4480065870291,38446000
2021-12-15,145.91204833984375,146.19103576153915,141.1662518435287,142.89100225657464,36370000
2021-12-16,143.9232635498047,147.14358402598106,143.0882778051273,146.63891329020498,33650000
2021-12-17,141.21310424804688,143.31498194691542,140.78963628072304,141.9852989150622,50416000
2021-12-20,141.0955047607422,141.26241069099567,138.81776638026082,139.49431465775666,27192000
2021-12-21,142.9542694091797,143.34933685431756,139.9949960723883,141.54038862688063,28756000
2021-12-22,145.88613891601562,145.97083858364996,142.55074171887085,142.55074171887085,26322000
2021-12-23,146.38584899902344,147.70805180741047,145.92301872175508,145.97084948360668,26384000
2021-12-27,147.3722686767578,147.80818846459877,146.63793114352964,146.72412078071122,15976000
2021-12-28,146.15716552734375,147.7633425242842,145.52695801248083,147.7005665519586,18200000
2021-12-29,146.1252899169922,146.88454625540766,145.12143685112068,146.11482978841875,17788000
2021-12-30,145.6724395751953,146.7679708504364,145.46718995037392,146.1641568615637,15688000
2021-12-31,144.3288116455078,146.16863883590867,144.3288116455078,145.52248262336747,18136000
2022-01-03,144.46778869628906,145.32418124624684,143.19390325785943,144.5310511838685,28646000
2022-01-04,143.87794494628906,145.9559072828968,143.19741323127974,144.8708361725887,28400000
2022-01-05,137.27735900878906,143.9775730785169,137.19068285621367,143.89836193048714,54618000
2022-01-06,137.2499542236328,139.43453978877605,136.06525350814445,136.50366666273266,37348000
2022-01-07,136.52210998535156,137.94844286991787,135.27612310810525,137.64652826754386,29760000
2022-01-10,138.1686248779297,138.3180922049629,132.68351909922848,134.59010553112222,44408000
2022-01-11,139.2312774658203,139.7095546917597,136.19878274487746,137.5085337838183,28730000
2022-01-12,140.91964721679688,142.0928995430795,140.18631320047015,140.64015807589763,26108000
2022-01-13,138.08644104003906,142.33404393011836,137.90907496044974,141.02876276853922,31436000
2022-01-14,138.97669982910156,140.2336484368428,136.50367009139453,136.5838694757939,29662000
2022-01-18,135.50677490234375,136.63617983713343,134.9493017820108,135.68313752257072,34872000
2022-01-19,134.62844848632812,137.46118163790237,134.52781537467408,136.03036397091913,28648000
2022-01-20,132.82598876953125,137.12890227773084,132.48422537373727,135.7578653318743,29908000
2022-01-21,129.88067626953125,134.37836419221756,129.61663404867633,132.11458262034927,55652000
2022-01-24,130.33154296875,130.72910386725636,124.05031186821009,125.52297023951006,76622000
2022-01-25,126.47650909423828,128.93161364102292,126.04358446552224,128.27499735076876,46960000
2022-01-26,128.76620483398438,132.51959651517802,126.68275423803644,130.64539407702827,49130000
2022-01-27,128.53904724121094,132.17336419567403,128.46679937611773,130.82973938977935,31950000
2022-01-28,132.8693389892578,132.87482751588715,128.02091747943552,129.19067302053085,34362000
2022-01-31,134.8147735595703,134.98367116812688,131.73195509780066,133.67740195109891,39986000
2022-02-01,137.14682006835938,137.29528394047477,133.8831538953015,137.09749935139652,68644000
2022-02-02,147.46543884277344,150.99912279408986,144.9968940139248,150.70370016871271,123200000
2022-02-03,142.57315063476562,149.1343720910172,142.1501844290377,145.179212364594,71518000
2022-02-04,142.7754364013672,144.35172307352371,140.00747043707253,142.92639369575792,57998000
2022-02-07,138.69821166992188,143.72897072865783,138.3982887830749,143.72897072865783,54974000
2022-02-08,138.89549255371094,139.49431967260577,136.51911265261106,138.52434045716993,54284000
2022-02-09,141.08056640625,142.0097085643231,139.68064246811812,140.4543422583785,40144000
2022-02-10,138.1193084716797,140.97346402511863,137.45870878065372,139.1989062498169,39330000
2022-02-11,133.7974853515625,138.65387386368178,132.9181655614825,138.09939580945573,39958000
2022-02-14,135.03648376464844,135.80769015978873,132.77518042359773,132.77518042359773,34302000
2022-02-15,136.11508178710938,137.60966385803152,135.33092183968148,137.0735974798715,26680000
2022-02-16,137.24049377441406,137.587228762947,134.4366474247579,136.15292936440233,25022000
2022-02-17,132.06027221679688,136.61824261090376,131.99998964739044,135.7508881841527,38950000
2022-02-18,129.93199157714844,133.58575399879967,129.72624024100966,132.984919959572,45620000
2022-02-22,129.34461975097656,131.70305930479284,127.76035128771632,129.36902164807677,44990000
2022-02-23,127.12715148925781,131.5740286454837,127.06686891969255,131.17298611837336,32786000
2022-02-24,132.21170043945312,132.51959001554386,124.50215366412434,124.50215366412434,54456000
2022-02-25,133.9738311767578,134.78289467970927,131.2756047745065,133.069607879294,36406000
2022-02-28,134.56918334960938,135.26116339490252,132.11357705186626,132.5694288271008,38864000
2022-03-01,133.5772705078125,135.7633461490918,132.73732826810823,134.39132088866333,26496000
2022-03-02,134.08543395996094,134.77393236956735,132.5908519204788,134.14173316744186,23520000
2022-03-03,133.41586303710938,135.94668191370513,132.5450117600383,135.51872888123256,24604000
2022-03-04,131.43003845214844,133.36802027083928,129.86670554907704,132.4473618386773,30430000
2022-03-07,125.9220199584961,131.2591708853566,125.83881785263956,131.01306901463948,45112000
2022-03-08,126.64539337158203,130.7759198452134,125.22055828367118,125.79398004158622,40428000
2022-03-09,132.93807983398438,133.25244619528777,129.43129167805884,130.7759197846523,37026000
2022-03-10,131.951171875,132.79062756683956,130.43965294916046,130.7918764796572,27102000
2022-03-11,129.4014129638672,133.31223910249224,129.16327780099954,133.00634115976752,31526000
2022-03-14,125.49606323242188,129.9379611837264,124.82251004302125,129.77953889503618,38812000
2022-03-15,128.73133850097656,129.38547660685018,125.26639822123796,126.51736418103651,30920000
2022-03-16,132.79908752441406,132.85138816184894,128.26950263805875,130.2607885936972,35576000
2022-03-17,133.35557556152344,133.59620411047092,131.7075429071821,132.66806542167348,28264000
2022-03-18,135.63381958007812,135.75189131600223,131.7807827668189,132.94257155134628,44566000
2022-03-21,135.6099090576172,136.55498470011952,133.6081627980148,135.67168158919625,26832000
2022-03-22,139.36280822753906,140.54054578335717,135.60991764590503,135.60991764590503,35496000
2022-03-23,137.7760467529297,139.0843077281052,137.33714708144754,138.20150637627583,25154000
2022-03-24,141.06065368652344,141.10748100525953,137.2529541189332,138.69721201374352,26396000
2022-03-25,141.16127014160156,141.52196208267605,139.23276022482557,141.4033886360212,24126000
2022-03-28,140.944580078125,141.48960144139332,139.3065056605493,140.39157678516145,35050000
2022-03-29,141.9907684326172,143.27412583152392,141.52545996341837,142.1322690345722,34318000
2022-03-30,141.4258270263672,142.2050001415122,141.08854871095858,141.94544301021685,19884000
2022-03-31,138.56520080566406,141.5947155267523,138.522356849044,141.53990627777597,37524000
2022-04-01,139.64427185058594,139.96360982137884,137.8079264817857,138.99612402003592,25942000
2022-04-04,142.45509338378906,143.19292774936812,139.80370923279594,139.85153999550172,25942000
2022-04-05,140.08319091796875,142.47401435286852,139.87544790884033,142.35296269605644,21418000
2022-04-06,136.05479431152344,138.85713559349279,135.0275124335932,138.24883657715384,32468000
2022-04-07,135.39767456054688,136.66906661978643,133.74266339149753,135.51872621528315,26234000
2022-04-08,132.8060760498047,135.17996263287105,132.4852329000314,135.09377300030388,25142000
2022-04-11,128.3582000732422,131.6153898754899,128.20376113873866,131.3473642822272,36884000
2022-04-12,127.2531967163086,131.12466797846432,126.33104064844365,131.12466797846432,32710000
2022-04-13,129.42481994628906,129.86323309844258,127.27959670604396,127.53766387363494,27928000
2022-04-14,126.27226257324219,130.00822369017715,126.14372310060227,130.00822369017715,31598000
2022-04-18,127.21533966064453,127.74939916513134,125.72623848269868,126.54128471341241,20808000
2022-04-19,129.53941345214844,129.86223307709335,126.54077748702284,127.2302793384276,26490000
2022-04-20,127.5775146484375,130.92439074544885,127.03947181038677,130.4192182517386,31696000
2022-04-21,124.3636703491211,129.62858119551973,124.07670859496463,128.78315046816914,36446000
2022-04-22,119.203369140625,124.94904264990684,118.49544048601835,124.54849426664245,56884000
2022-04-25,122.62945556640625,122.83221937115556,118.08294114702065,118.67080642459999,46128000
2022-04-26,118.221435546875,122.06749376431247,118.08293767823596,121.8527722758895,73054000
2022-04-27,113.88166809082031,116.81851618495187,112.3292969578043,114.05603142600462,91820000
2022-04-28,118.09439086914062,119.21731900342078,113.70280972687192,115.99450507157536,48884000
2022-04-29,113.69733428955078,117.49407188234726,113.40340165212348,116.31285280617493,42676000
2022-05-02,116.16190338134766,116.32381491236696,112.19328824054573,112.99538089148898,35534000
2022-05-03,116.91018676757812,118.01418635116393,115.61538107533558,116.00994682289415,24968000
2022-05-04,121.81938934326172,122.4107438309078,114.70019314800211,116.6087787152119,49916000
2022-05-05,116.08468627929688,120.60181207679797,114.59010423610528,119.76982898497513,45840000
2022-05-06,115.32842254638672,117.1468352199395,113.60367971093866,114.76845601380512,39710000
2022-05-09,112.1046142578125,114.66134780600098,111.5959601189541,112.84094342445081,40802000
2022-05-10,113.98180389404297,115.83010701093993,112.49270279278159,115.09028860402236,39900000
2022-05-11,113.19216918945312,115.94419389163525,112.82749385566564,112.82749385566564,37534000
2022-05-12,112.43640899658203,113.88216439344116,109.42781470720205,110.97520666665027,53836000
2022-05-13,115.6313247680664,117.44923571118504,113.19466228834325,114.11930415090673,35038000
2022-05-16,114.03162384033203,115.75039161219318,113.47813407934586,114.54027796596183,25990000
2022-05-17,116.05230712890625,116.47776678041761,114.45510021674669,116.41848004831824,23054000
2022-05-18,111.49531555175781,114.9831752277332,111.15255632058106,114.58461851253956,35126000
2022-05-19,109.98529815673828,112.60181255661593,109.60268248023327,111.02901521850386,34144000
2022-05-20,108.5146255493164,111.77829961435592,105.41436818384658,111.54663361819895,48962000
2022-05-23,111.0853042602539,111.74242226758814,108.3482247834865,109.19167142132176,37184000
2022-05-24,105.58724212646484,106.0739801788429,101.51649616200835,105.38995924003346,76780000
2022-05-25,105.4228286743164,106.11531800416684,103.48136514824121,104.6062849685526,40258000
2022-05-26,107.40316009521484,108.25705928544306,104.84492896237958,105.29529981848911,37948000
2022-05-27,111.91081237792969,111.91230993987348,108.74428986524356,109.08755082753675,37914000
2022-05-31,113.35108947753906,115.31696252012436,111.67366813774721,112.33925457310848,50012000
2022-06-01,113.48062133789062,116.6785318128768,112.84094193937695,114.44014803749835,36606000
2022-06-02,117.19764709472656,117.4736470011331,112.53854183575937,113.58823393580184,37992000
2022-06-03,114.12727355957031,115.90134463126182,113.1084677838662,115.643277474073,26136000
2022-06-06,116.39854431152344,118.915915421347,115.74441384424938,116.28295838077582,33542000
2022-06-07,116.72635650634766,117.26590451207755,114.6364365844124,115.06338617573641,31590000
2022-06-08,116.77069854736328,118.14222964489704,116.17884229636873,116.33975798951197,26108000
2022-06-09,114.42071533203125,117.87170609912248,114.36142860478937,115.90732298592225,25798000
2022-06-10,110.7599868774414,112.86983883225176,109.96735849781228,112.03885158121808,41452000
2022-06-13,106.00820922851562,108.39853844130481,105.73569857748709,106.40078329235227,47252000
2022-06-14,106.33004760742188,107.53468038115388,105.41785752048371,106.15020333697301,33706000
2022-06-15,109.36803436279297,111.0210386532561,107.28060028133893,108.1529339029106,39698000
2022-06-16,105.6505126953125,108.25606531080727,104.75824701640175,106.83372350162647,51684000
2022-06-17,106.7564926147461,108.3068720074089,104.6665652599869,105.65050139228492,51376000
2022-06-21,111.14110565185547,112.083193761728,108.20773903479915,108.53604718938101,47416000
2022-06-22,111.08480834960938,112.9370871645517,109.98379628304926,110.15717138024287,30774000
2022-06-23,111.83657836914062,112.33527408903892,110.10137542228378,111.82611824123934,28362000
2022-06-24,117.54887390136719,117.6525021464967,112.54451603583252,112.58686587104499,41164000
2022-06-27,115.41511535644531,118.15119144524698,114.76347065887317,117.84580283514029,36420000
2022-06-28,111.6029281616211,116.8857792626597,111.4440041546244,115.38421878212637,35792000
2022-06-29,111.29803466796875,112.75176440222242,110.47202664013756,111.14907666812196,24716000
2022-06-30,108.56941986083984,110.48746974453034,106.36441583663574,109.60267674032723,43170000
2022-07-01,108.34474182128906,108.85538762409979,106.34498736005415,107.54314330676283,35476000
2022-07-05,112.85389709472656,112.96748374812529,105.34959893859148,106.71365742557859,39342000
2022-07-06,114.15816497802734,115.17199159638265,111.07334704915517,112.89275555794994,37432000
2022-07-07,118.35395050048828,118.75898397774641,114.41872274377833,114.6643304954484,40936000
2022-07-08,118.92239379882812,119.25269361856358,116.47924699180955,116.82649130632498,38238000
2022-07-11,115.25868225097656,117.57179981633301,114.91393131202979,117.57179981633301,31196000
2022-07-12,113.6086654663086,116.55149645869649,113.2793614612062,115.79523524205695,29960000
2022-07-13,110.9512939453125,113.78352568085529,110.79984254030295,111.29753482991673,43722000
2022-07-14,109.96885681152344,110.69173833815985,107.98156166532056,109.81242620090937,37004000
2022-07-15,111.3737564086914,112.73183982540475,110.49943110489808,111.59595810959893,46770000
2022-07-18,108.63617706298828,113.26938255472739,107.97856496839387,112.23313817364104,43164600
2022-07-19,113.39891815185547,113.6081587238871,109.16426906580077,110.44961052414138,36530900
2022-07-20,113.48859405517578,114.98317604641558,112.07372492790968,112.76122747463076,35600400
2022-07-21,113.927001953125,114.13625012583103,110.70867292263873,113.86722110483029,32676200
2022-07-22,107.51026916503906,111.93422681638599,106.11532441295205,110.59907051490777,48901200
2022-07-25,107.12167358398438,109.47314981890939,105.91604504349233,108.01842428405527,34690900
2022-07-26,104.64066314697266,106.81278926472051,103.69409759917966,106.21495799233351,47991000
